date,factor,ic,rank_ic
2024-08-29,corr_ret_volume_10,0.11106741810030904,0.07637306062895638
2024-08-29,corr_ret_volume_20,0.17967765939965713,0.1784078266616651
2024-08-29,corr_close_volume_20,0.2551393049110965,0.27615820361826915
2024-08-29,corr_ret_amount_20,0.16796653562093308,0.17015782745857055
2024-08-29,volume_chg_5_20,-0.16096325602528794,-0.1680283840784828
2024-08-29,amount_chg_5_20,-0.19550043180552906,-0.20591844997028408
2024-08-29,turnover_chg_5_20,-0.16111134550066203,-0.16717405649485476
2024-08-29,close_to_high_20,-0.0805683668236584,-0.05648125420418437
2024-08-29,close_to_low_20,-0.02441059825297888,-0.020893105340693517
2024-08-29,close_position_20,-0.015187813790771283,-0.014367596242066783
2024-08-29,close_position_60,-0.034947522863841146,-0.04144763896392398
2024-08-29,ret_20_div_vol_20,-0.17175178877320965,-0.21293796242979496
2024-08-29,ret_60_div_vol_60,-0.21107770079497729,-0.23987478363000708
2024-08-30,ret_1,-0.00954274501747473,-0.11067473398542045
2024-08-30,ret_3,0.07441054509532319,0.028747760558802977
2024-08-30,ret_5,0.12526410685279213,0.11928336893111033
2024-08-30,ret_10,0.2240702578838737,0.20642475287290823
2024-08-30,ret_20,0.23410132602145392,0.2291978807559122
2024-08-30,ret_60,0.2995771192334592,0.32035678083791824
2024-08-30,ret_120,0.0231101890082891,0.061161514091948754
2024-08-30,volatility_5,-0.06310854085948615,-0.10933584959479091
2024-08-30,volatility_10,-0.103287713996559,-0.13270894567120958
2024-08-30,volatility_20,-0.1769397553817789,-0.159091343806567
2024-08-30,volatility_60,-0.338662969619837,-0.34393389739290897
2024-08-30,amplitude_5,-0.11545181966435977,-0.07620802438664272
2024-08-30,amplitude_10,-0.15181540199631788,-0.10520443490370546
2024-08-30,amplitude_20,-0.12099509590214341,-0.08169107474826846
2024-08-30,volume_mean_5,-0.0735101559278666,-0.02995913215032495
2024-08-30,volume_mean_20,-0.1063255727888232,-0.04269766078117177
2024-08-30,volume_mean_60,-0.1323474596699369,-0.08141054659023181
2024-08-30,amount_mean_5,-0.204446155833039,-0.1527539576909205
2024-08-30,amount_mean_20,-0.25676535304932535,-0.19265271253168098
2024-08-30,amount_mean_60,-0.30389636712719637,-0.2502884977283053
2024-08-30,turnover_mean_5,-0.14456317546732564,-0.12107977839259865
2024-08-30,turnover_mean_20,-0.1661145598205445,-0.13579475540961292
2024-08-30,turnover_mean_60,-0.19105840134750388,-0.1729902389092928
2024-08-30,corr_ret_volume_10,0.14510546884638162,0.1256064827609176
2024-08-30,corr_ret_volume_20,0.2675892969244899,0.2127869835107672
2024-08-30,corr_close_volume_20,0.33575140204132176,0.29924066130570365
2024-08-30,corr_ret_amount_20,0.26504453167900266,0.210325986487991
2024-08-30,volume_chg_5_20,0.12738051713371912,0.11606852538767093
2024-08-30,amount_chg_5_20,0.15455237393496163,0.12523669564350562
2024-08-30,turnover_chg_5_20,0.12657267520693244,0.11518868707382865
2024-08-30,close_to_high_20,0.1935758996166891,0.18115105805217763
2024-08-30,close_to_low_20,0.052408932532546235,0.06581657049953776
2024-08-30,close_position_20,0.17775085936589366,0.1572954190442794
2024-08-30,close_position_60,0.38721542541133036,0.37018358715467153
2024-08-30,ret_20_div_vol_20,0.20140593902608464,0.18700389553121538
2024-08-30,ret_60_div_vol_60,0.3104262598884827,0.30311705039857395
2024-09-02,ret_1,-0.12547898987927114,-0.16422892265316663
2024-09-02,ret_3,0.26960238247957846,0.3357072723481712
2024-09-02,ret_5,0.19994516599606124,0.24480375417300076
2024-09-02,ret_10,0.1127656751274135,0.12605518865908943
2024-09-02,ret_20,-0.05815180258094062,-0.10523832603342928
2024-09-02,ret_60,0.0730247263930838,0.0004973094287294004
2024-09-02,ret_120,-0.18619835292645304,-0.2976843234278937
2024-09-02,volatility_5,0.02373951207851683,-0.0009754915717384392
2024-09-02,volatility_10,-0.02687742512745163,-0.06526867463978041
2024-09-02,volatility_20,-0.0777626530924264,-0.1104919538446219
2024-09-02,volatility_60,-0.15556449888504306,-0.19145775429891237
2024-09-02,amplitude_5,-0.17075696514868904,-0.22406977645212883
2024-09-02,amplitude_10,-0.2059516329494964,-0.24343934112494828
2024-09-02,amplitude_20,-0.1873960519563635,-0.1623396496706153
2024-09-02,volume_mean_5,-0.20820972754470507,-0.285481115138303
2024-09-02,volume_mean_20,-0.2285622677153164,-0.26539746513192336
2024-09-02,volume_mean_60,-0.2454388836024296,-0.28215296742296003
2024-09-02,amount_mean_5,-0.21448660858702667,-0.3105378594319766
2024-09-02,amount_mean_20,-0.21539491721330983,-0.2753882840398589
2024-09-02,amount_mean_60,-0.22248876096667028,-0.29461120618882225
2024-09-02,turnover_mean_5,0.038552962968570255,0.05364566068370737
2024-09-02,turnover_mean_20,0.041808192186244555,0.10539134431919217
2024-09-02,turnover_mean_60,0.034351628856931604,0.09659279288782587
2024-09-02,corr_ret_volume_10,0.23577917612827087,0.2675142180849767
2024-09-02,corr_ret_volume_20,0.24259003702440296,0.2788630742790579
2024-09-02,corr_close_volume_20,0.2572884883017311,0.2666598659894672
2024-09-02,corr_ret_amount_20,0.24077208125257935,0.27420876808710326
2024-09-02,volume_chg_5_20,-0.0007315679409717685,-0.18606385972577044
2024-09-02,amount_chg_5_20,-0.0019187359286357171,-0.20882532973300066
2024-09-02,turnover_chg_5_20,-0.0009122494918043873,-0.1863125144401351
2024-09-02,close_to_high_20,0.07668465824138747,0.07750376173890502
2024-09-02,close_to_low_20,-0.0908944282977742,-0.0749964931454747
2024-09-02,close_position_20,-0.0018669363534930782,-0.02268003112722781
2024-09-02,close_position_60,0.1696556616163452,0.13462464181614583
2024-09-02,ret_20_div_vol_20,-0.08388060641968682,-0.13116854970833275
2024-09-02,ret_60_div_vol_60,0.09048826447074708,0.01105557114636898
2024-09-03,ret_1,0.13559467926570484,0.22110450342174304
2024-09-03,ret_3,0.12005952610622224,0.10513235237012943
2024-09-03,ret_5,0.13367234174890494,0.12744582369030086
2024-09-03,ret_10,0.07919179923568097,0.09386177151272879
2024-09-03,ret_20,0.08773317602865212,0.1339943193772354
2024-09-03,ret_60,0.2593794749948849,0.281151378077004
2024-09-03,ret_120,-0.001943343161282168,0.007225723312037098
2024-09-03,volatility_5,0.06254310494064222,0.035635388175888905
2024-09-03,volatility_10,0.019577513615934038,0.0007100778455712181
2024-09-03,volatility_20,-0.048283407455548356,-0.047009783294761194
2024-09-03,volatility_60,-0.18465702754414895,-0.24558173784977905
2024-09-03,amplitude_5,-0.07161117904145653,-0.10449978960656427
2024-09-03,amplitude_10,-0.14156943335247751,-0.16664475068377863
2024-09-03,amplitude_20,-0.24698848762181116,-0.2245686934567641
2024-09-03,volume_mean_5,0.06076061172481598,-0.0014990532295392383
2024-09-03,volume_mean_20,0.03359531639352105,1.3149589732800334e-05
2024-09-03,volume_mean_60,0.00992251928494591,-0.008100147275405006
2024-09-03,amount_mean_5,-0.007002469441250899,-0.02690406059330949
2024-09-03,amount_mean_20,-0.027969506238725638,-0.024142646749421414
2024-09-03,amount_mean_60,-0.0630406393323968,-0.04294656006732589
2024-09-03,turnover_mean_5,-0.049363868362780554,-0.030993583000210392
2024-09-03,turnover_mean_20,-0.0386614227590585,-6.574794866400168e-05
2024-09-03,turnover_mean_60,-0.03755458847146834,-0.022091310751104563
2024-09-03,corr_ret_volume_10,0.1455103405485613,0.12382968651378078
2024-09-03,corr_ret_volume_20,0.14258491236100004,0.1136387544708605
2024-09-03,corr_close_volume_20,0.21699832103363967,0.2078818640858405
2024-09-03,corr_ret_amount_20,0.14128674593678495,0.11174521354933725
2024-09-03,volume_chg_5_20,0.09353982324770696,-0.02636492741426467
2024-09-03,amount_chg_5_20,0.10917356729967084,-0.024721228697664632
2024-09-03,turnover_chg_5_20,0.09324921916328496,-0.028245318746055122
2024-09-03,close_to_high_20,0.17915093277354552,0.179925836313907
2024-09-03,close_to_low_20,-0.05103366527297448,0.03422838207447927
2024-09-03,close_position_20,0.09386943842207657,0.12978030250800754
2024-09-03,close_position_60,0.2961274891310938,0.3682542604670734
2024-09-03,ret_20_div_vol_20,0.09023014912412403,0.1402009257311172
2024-09-03,ret_60_div_vol_60,0.29391507004883094,0.3244266778876499
2024-09-04,ret_1,0.07807775083913292,0.15565074751860936
2024-09-04,ret_3,0.026142705822168294,0.10139781977811982
2024-09-04,ret_5,0.35364392225803326,0.4845755312434252
2024-09-04,ret_10,0.237135108529173,0.3342362718283189
2024-09-04,ret_20,0.11496451406619397,0.1340736576697548
2024-09-04,ret_60,0.10267285419550518,0.04978434672838208
2024-09-04,ret_120,-0.19167616520133832,-0.27217020828950134
2024-09-04,volatility_5,0.13962740536588739,0.14050336629497157
2024-09-04,volatility_10,0.09962025662998102,0.11270513359983168
2024-09-04,volatility_20,0.03577350646341359,0.05454449821165579
2024-09-04,volatility_60,0.03318636658389518,0.05194087944456132
2024-09-04,amplitude_5,-0.07147489299040947,-0.07367081866367216
2024-09-04,amplitude_10,-0.14503881562589147,-0.15386334946349672
2024-09-04,amplitude_20,-0.12971290727001825,-0.09917420576478013
2024-09-04,volume_mean_5,-0.15460462688065116,-0.29462970755312434
2024-09-04,volume_mean_20,-0.17916616497470153,-0.303084893751315
2024-09-04,volume_mean_60,-0.1996029279538165,-0.31018567220702714
2024-09-04,amount_mean_5,-0.043634673085055066,-0.13245581737849776
2024-09-04,amount_mean_20,-0.06112344209163341,-0.1490900483904902
2024-09-04,amount_mean_60,-0.06626027374727579,-0.142975489164738
2024-09-04,turnover_mean_5,0.04922289269230819,0.13033873343151695
2024-09-04,turnover_mean_20,0.041276085142943814,0.13645329265726908
2024-09-04,turnover_mean_60,0.04100684697388971,0.13917525773195874
2024-09-04,corr_ret_volume_10,0.32137369241164276,0.37025299810645906
2024-09-04,corr_ret_volume_20,0.3208551630134877,0.377103934357248
2024-09-04,corr_close_volume_20,0.3366805165992942,0.35639333052808747
2024-09-04,corr_ret_amount_20,0.31699402510318214,0.37146276036187664
2024-09-04,volume_chg_5_20,0.09510854799305718,-0.016200294550810013
2024-09-04,amount_chg_5_20,0.12323171162281338,0.005180938354723332
2024-09-04,turnover_chg_5_20,0.0949546494372931,-0.017186513780770036
2024-09-04,close_to_high_20,0.20591622040689325,0.2549968440984641
2024-09-04,close_to_low_20,0.11996547767887027,0.28449230910995926
2024-09-04,close_position_20,0.19898721001440062,0.3094457722158847
2024-09-04,close_position_60,0.2548458724064356,0.2625184094256259
2024-09-04,ret_20_div_vol_20,0.1344139710182329,0.15103618767094465
2024-09-04,ret_60_div_vol_60,0.13635833881882817,0.08029139490847885
2024-09-05,ret_1,0.18297850341048813,0.11864378946713326
2024-09-05,ret_3,0.13660743882413653,0.12513848207279535
2024-09-05,ret_5,0.14883114473263853,0.14882754585193061
2024-09-05,ret_10,0.16683997761092328,0.16876896423719767
2024-09-05,ret_20,0.22424949103157976,0.242623080159899
2024-09-05,ret_60,0.2178099178185584,0.13909636019356195
2024-09-05,ret_120,0.08830011700373007,0.06761519040605933
2024-09-05,volatility_5,0.012384922434999397,-0.03183515674310961
2024-09-05,volatility_10,-0.04011149339922538,-0.056175047338523035
2024-09-05,volatility_20,0.01932893937852131,0.04735167262781401
2024-09-05,volatility_60,-0.04670131401004695,0.041841994529770665
2024-09-05,amplitude_5,-0.03594182818184511,-0.011584788554597094
2024-09-05,amplitude_10,0.0003125426786411093,0.0469440353460972
2024-09-05,amplitude_20,-0.10397607362470192,-0.040145697454239425
2024-09-05,volume_mean_5,0.03041035152973008,0.029639175257731954
2024-09-05,volume_mean_20,0.017451389098154725,0.02548390490216705
2024-09-05,volume_mean_60,0.004951475153100421,0.022222806648432562
2024-09-05,amount_mean_5,0.018171064390582355,0.05680622764569745
2024-09-05,amount_mean_20,0.00010599265128055126,0.05453134862192299
2024-09-05,amount_mean_60,-0.02766947814729391,0.04134231011992426
2024-09-05,turnover_mean_5,-0.05529276968150941,-0.0664974752787713
2024-09-05,turnover_mean_20,-0.08159427609634703,-0.07717494214180518
2024-09-05,turnover_mean_60,-0.08926365179208949,-0.06105354512939195
2024-09-05,corr_ret_volume_10,0.19128269575070617,0.19090574374079525
2024-09-05,corr_ret_volume_20,0.20714758471099384,0.22072901325478642
2024-09-05,corr_close_volume_20,0.3010900970299476,0.2786135072585735
2024-09-05,corr_ret_amount_20,0.20795201203458033,0.22559436145592254
2024-09-05,volume_chg_5_20,0.15536920564252008,0.0739664422470019
2024-09-05,amount_chg_5_20,0.1802200941165135,0.09442720387123921
2024-09-05,turnover_chg_5_20,0.1551825514355879,0.0739664422470019
2024-09-05,close_to_high_20,0.20078949395644569,0.17133915421838836
2024-09-05,close_to_low_20,0.13070058956685104,0.1531532716179255
2024-09-05,close_position_20,0.23382732087987979,0.17167503312156568
2024-09-05,close_position_60,0.27950511139778533,0.21398327372185985
2024-09-05,ret_20_div_vol_20,0.24995006494864352,0.2807305912055543
2024-09-05,ret_60_div_vol_60,0.24209951074180647,0.19278613507258574
2024-09-06,ret_1,0.03143175374604886,0.03919839660310716
2024-09-06,ret_3,0.043988017481381675,0.1579229376216605
2024-09-06,ret_5,0.01925008488419054,0.1273420941142631
2024-09-06,ret_10,0.1763946024383995,0.24209930174888852
2024-09-06,ret_20,0.13844221894305175,0.17836032217964187
2024-09-06,ret_60,-0.021582869324688343,0.0041915497543301055
2024-09-06,ret_120,0.003190405426698264,0.02910346277642473
2024-09-06,volatility_5,-0.05167309295396623,-0.008925694946113947
2024-09-06,volatility_10,-0.04320474441937061,-0.06587108610688348
2024-09-06,volatility_20,0.04283449819719887,0.018855191451517306
2024-09-06,volatility_60,0.21852660560616544,0.19383543758737878
2024-09-06,amplitude_5,0.10316665989851598,0.09768752607057687
2024-09-06,amplitude_10,0.03053406266428801,0.015111282933086532
2024-09-06,amplitude_20,-0.03781282732718938,-0.07555641466543264
2024-09-06,volume_mean_5,-0.01646376663362183,-0.07312830008282718
2024-09-06,volume_mean_20,-0.01500602800249927,-0.08007352168223499
2024-09-06,volume_mean_60,0.0026418612234941873,-0.05014260086369332
2024-09-06,amount_mean_5,0.1365422639322108,0.0819658232703549
2024-09-06,amount_mean_20,0.14121791331642997,0.0693165671347147
2024-09-06,amount_mean_60,0.17762769710662402,0.10517534310743841
2024-09-06,turnover_mean_5,0.0925689118765415,0.07603796811617285
2024-09-06,turnover_mean_20,0.07573296855244893,0.07449835356239787
2024-09-06,turnover_mean_60,0.08901013327946292,0.10945506462035476
2024-09-06,corr_ret_volume_10,0.2010087061888143,0.24831880195070202
2024-09-06,corr_ret_volume_20,0.21920278977529817,0.234136713704255
2024-09-06,corr_close_volume_20,0.2386357982837198,0.23431983966439562
2024-09-06,corr_ret_amount_20,0.225960261146519,0.23854530163356658
2024-09-06,volume_chg_5_20,0.03103594910720766,0.07093757100410773
2024-09-06,amount_chg_5_20,0.056841982613410114,0.09688041535736444
2024-09-06,turnover_chg_5_20,0.03102951889891495,0.06987950990107294
2024-09-06,close_to_high_20,0.14533314470039355,0.19405925820532846
2024-09-06,close_to_low_20,0.1453733296717155,0.19777588651209524
2024-09-06,close_position_20,0.18867558022331488,0.19833886746348095
2024-09-06,close_position_60,0.12031480336631296,0.1546621449846893
2024-09-06,ret_20_div_vol_20,0.21432230186009932,0.2449919457523993
2024-09-06,ret_60_div_vol_60,0.05113210546824174,0.09303477019441109
2024-09-09,ret_1,-0.1637370708678547,-0.12548918536089884
2024-09-09,ret_3,-0.08517089654569471,-0.040721787580902835
2024-09-09,ret_5,-0.13803361467874198,-0.06970971242539338
2024-09-09,ret_10,0.017193262485671813,0.04723277265328269
2024-09-09,ret_20,0.14183852873734365,0.1428377645143787
2024-09-09,ret_60,0.03546407662169502,0.028106348345089526
2024-09-09,ret_120,0.206904680965307,0.21006511123168747
2024-09-09,volatility_5,0.1469697719714498,0.09015192620727076
2024-09-09,volatility_10,0.018170807958482957,0.020835594139989148
2024-09-09,volatility_20,0.15195444284130052,0.17037438958220294
2024-09-09,volatility_60,0.17072887375225967,0.21128594682582744
2024-09-09,amplitude_5,0.3055193194117324,0.23412913727618015
2024-09-09,amplitude_10,0.25741487024657944,0.27896093326098753
2024-09-09,amplitude_20,0.18452533015334716,0.20037981551817688
2024-09-09,volume_mean_5,0.10474191375149955,0.13689636462289745
2024-09-09,volume_mean_20,0.08540506007715223,0.11157080846446013
2024-09-09,volume_mean_60,0.10046927990018875,0.10782691264243083
2024-09-09,amount_mean_5,0.19724435220046788,0.26791915355398804
2024-09-09,amount_mean_20,0.1338595806494562,0.213171459576777
2024-09-09,amount_mean_60,0.1183517109429528,0.1870455778621812
2024-09-09,turnover_mean_5,0.06836034941504682,0.05685024416711883
2024-09-09,turnover_mean_20,-0.009685711127120956,0.019221378187737382
2024-09-09,turnover_mean_60,-0.040104298870886464,0.002156809549647314
2024-09-09,corr_ret_volume_10,0.09824039757938646,0.14674443841562668
2024-09-09,corr_ret_volume_20,0.1188180233780512,0.1402061855670103
2024-09-09,corr_close_volume_20,0.11283497867991801,0.149633749321758
2024-09-09,corr_ret_amount_20,0.1301236236328354,0.15606348345089527
2024-09-09,volume_chg_5_20,0.25544732845066087,0.26087900162778077
2024-09-09,amount_chg_5_20,0.2633154012056711,0.2698317959848074
2024-09-09,turnover_chg_5_20,0.2553577599786257,0.26063483450895275
2024-09-09,close_to_high_20,-0.007340072078589929,0.011299511665762343
2024-09-09,close_to_low_20,0.2309108548370937,0.2593733043950081
2024-09-09,close_position_20,0.18015089773666898,0.1706456863809007
2024-09-09,close_position_60,0.10980518981823495,0.12167661421595224
2024-09-09,ret_20_div_vol_20,0.2114479938466272,0.21292729245794897
2024-09-09,ret_60_div_vol_60,0.07185275936900558,0.07859468258274552
2024-09-10,ret_1,-0.08282978279446877,-0.07178175850854927
2024-09-10,ret_3,-0.18936735780380592,-0.17426986260234112
2024-09-10,ret_5,-0.16658435499553179,-0.11279317409032978
2024-09-10,ret_10,0.08421952337468551,0.1563369009490139
2024-09-10,ret_20,-0.006504564693890269,0.01838060744346324
2024-09-10,ret_60,-0.22740820872561943,-0.22623746932994832
2024-09-10,ret_120,-0.09237960293080909,-0.12110853376770464
2024-09-10,volatility_5,0.29872038428245934,0.2409690853326059
2024-09-10,volatility_10,0.048772503021987386,0.059252024585274864
2024-09-10,volatility_20,0.1380551283359968,0.1755585398769751
2024-09-10,volatility_60,0.2652879362920591,0.2987696523559247
2024-09-10,amplitude_5,0.265497014890965,0.25943108291973027
2024-09-10,amplitude_10,0.11079361762533707,0.11463801734664786
2024-09-10,amplitude_20,0.09594132545948424,0.09403274597644812
2024-09-10,volume_mean_5,-0.02730844490096401,-0.00042051574224897457
2024-09-10,volume_mean_20,-0.08044143374843202,-0.03205415157852667
2024-09-10,volume_mean_60,-0.04683186947574361,-0.027184307982804676
2024-09-10,amount_mean_5,0.11275180217579055,0.07920617480618587
2024-09-10,amount_mean_20,0.009847832760733678,0.004964798763326603
2024-09-10,amount_mean_60,0.04385035202680689,0.008600225180188704
2024-09-10,turnover_mean_5,0.19511400571051446,0.2167962126652616
2024-09-10,turnover_mean_20,0.10506920232059744,0.14947299883359516
2024-09-10,turnover_mean_60,0.07747423735132863,0.1567709817152064
2024-09-10,corr_ret_volume_10,0.14283148054296121,0.21990260314832666
2024-09-10,corr_ret_volume_20,0.13235413462581272,0.2267665052637454
2024-09-10,corr_close_volume_20,0.09390403268963848,0.15976885200672328
2024-09-10,corr_ret_amount_20,0.14101136729855332,0.2387308563819259
2024-09-10,volume_chg_5_20,0.26920291598529694,0.3329263826456962
2024-09-10,amount_chg_5_20,0.27325715774252246,0.353558784063783
2024-09-10,turnover_chg_5_20,0.2697527762768541,0.33352324369921077
2024-09-10,close_to_high_20,-0.01144250732287938,0.02749630353350553
2024-09-10,close_to_low_20,0.11570399123538871,0.16256324693908744
2024-09-10,close_position_20,0.07706511046559086,0.10185976479185645
2024-09-10,close_position_60,-0.04703167790964505,-0.05412444553462608
2024-09-10,ret_20_div_vol_20,0.04888023966444441,0.06966996297389462
2024-09-10,ret_60_div_vol_60,-0.19252887208997096,-0.1731710956629164
2024-09-11,ret_1,-0.037718476656633346,-0.1781199131850244
2024-09-11,ret_3,-0.14095078115780932,-0.17179928038378897
2024-09-11,ret_5,-0.08466502722428035,-0.10016277807921867
2024-09-11,ret_10,-0.156615897439578,-0.2034997287032013
2024-09-11,ret_20,0.009845677090164824,0.0052902875746066195
2024-09-11,ret_60,0.011535036617834213,0.07589527943570265
2024-09-11,ret_120,0.24314003324458505,0.31627780792186655
2024-09-11,volatility_5,0.25392636589251816,0.1819858925664677
2024-09-11,volatility_10,0.015925755272006598,0.007447097124253933
2024-09-11,volatility_20,0.03742656332195987,0.04867064568638091
2024-09-11,volatility_60,-0.004066584298336531,0.009088442756375475
2024-09-11,amplitude_5,0.2172111846211514,0.17685838307107976
2024-09-11,amplitude_10,0.22991195410153276,0.23883613673358653
2024-09-11,amplitude_20,0.0949359240588917,0.10164134563212154
2024-09-11,volume_mean_5,0.22374444075775343,0.36394465545306565
2024-09-11,volume_mean_20,0.18552811429410537,0.3308193163320673
2024-09-11,volume_mean_60,0.21442771563412,0.3198046663049376
2024-09-11,amount_mean_5,0.17374144871644817,0.2211611502984265
2024-09-11,amount_mean_20,0.0739532457555959,0.16439229517091697
2024-09-11,amount_mean_60,0.0635100847225808,0.11857026587086272
2024-09-11,turnover_mean_5,0.0635433590697298,0.005358111774281063
2024-09-11,turnover_mean_20,-0.031083884216949076,-0.05047476939772111
2024-09-11,turnover_mean_60,-0.06127229310386118,-0.09538795442213782
2024-09-11,corr_ret_volume_10,-0.17372223682062662,-0.18678784590341835
2024-09-11,corr_ret_volume_20,-0.09332145989739704,-0.1206456863809007
2024-09-11,corr_close_volume_20,-0.1442614041974577,-0.1183532284319045
2024-09-11,corr_ret_amount_20,-0.08159895910805597,-0.10842376559956592
2024-09-11,volume_chg_5_20,0.272369967353013,0.2178920238741183
2024-09-11,amount_chg_5_20,0.24570374692555744,0.19921323928377646
2024-09-11,turnover_chg_5_20,0.2727532562277728,0.2178920238741183
2024-09-11,close_to_high_20,-0.08523242516664738,-0.10824100732905204
2024-09-11,close_to_low_20,-0.01884599080558074,-0.07383367415151704
2024-09-11,close_position_20,-0.03672708618419126,-0.11110960390667389
2024-09-11,close_position_60,-0.05332769734206187,-0.04702930005425936
2024-09-11,ret_20_div_vol_20,0.05027340695707872,0.03813076505697233
2024-09-11,ret_60_div_vol_60,0.022782578735015303,0.09297341291372763
2024-09-12,ret_1,0.2794230808305735,0.3170547259022119
2024-09-12,ret_3,0.2554590026113517,0.2809762648424487
2024-09-12,ret_5,0.07608883025523488,0.1064161692892024
2024-09-12,ret_10,0.07000738939342377,0.046622354856212696
2024-09-12,ret_20,0.10731776457475019,0.12145957677699404
2024-09-12,ret_60,-0.06096812876531618,0.05961747151383613
2024-09-12,ret_120,0.25869367692551337,0.34559142702116113
2024-09-12,volatility_5,0.2511009732994666,0.2732230059685296
2024-09-12,volatility_10,0.19054305969004784,0.19329896907216496
2024-09-12,volatility_20,0.14869477512841592,0.1798290830168204
2024-09-12,volatility_60,0.0844803309856972,0.12434888768312533
2024-09-12,amplitude_5,0.11771755752243218,0.17477677284681636
2024-09-12,amplitude_10,0.22609412080944055,0.22919153553988061
2024-09-12,amplitude_20,0.13879932883777668,0.19663591969614758
2024-09-12,volume_mean_5,0.20776573638286722,0.3547341291372762
2024-09-12,volume_mean_20,0.18721294576636535,0.3413727618014108
2024-09-12,volume_mean_60,0.21630739132718574,0.3190857297883885
2024-09-12,amount_mean_5,0.16705299939944923,0.3173629951166576
2024-09-12,amount_mean_20,0.13448277404265405,0.2833695062398264
2024-09-12,amount_mean_60,0.1293316803316985,0.21488062940857297
2024-09-12,turnover_mean_5,0.002822248638250008,0.0588171459576777
2024-09-12,turnover_mean_20,-0.028117418669627754,0.01882799782962561
2024-09-12,turnover_mean_60,-0.05499476341804189,-0.045564297341291374
2024-09-12,corr_ret_volume_10,0.010365799920944024,0.00870862723819859
2024-09-12,corr_ret_volume_20,0.04527031514382199,0.036204557786218124
2024-09-12,corr_close_volume_20,-0.034407849844305255,-0.016684753119913184
2024-09-12,corr_ret_amount_20,0.05459945996671509,0.042837764514378734
2024-09-12,volume_chg_5_20,0.1198454661701212,0.11361909929462831
2024-09-12,amount_chg_5_20,0.10424242284747992,0.10345903418339664
2024-09-12,turnover_chg_5_20,0.12030483531270306,0.11361909929462831
2024-09-12,close_to_high_20,-0.03815244105208569,-0.040450352685838305
2024-09-12,close_to_low_20,0.15559644285080293,0.2812814747760164
2024-09-12,close_position_20,0.09207764054558765,0.19249929632264895
2024-09-12,close_position_60,0.015830196259266745,0.12525773195876289
2024-09-12,ret_20_div_vol_20,0.1669933839015485,0.18829354313619098
2024-09-12,ret_60_div_vol_60,-0.025089754246254897,0.0828269126424308
2024-09-13,ret_1,0.07487465638778708,0.12269014955539115
2024-09-13,ret_3,0.05052185231232995,0.09369870468545989
2024-09-13,ret_5,0.012130803326036988,0.08655724362452522
2024-09-13,ret_10,-0.10533224204727029,-0.05244167118827998
2024-09-13,ret_20,-0.029878617872413762,-0.003716766142159523
2024-09-13,ret_60,-0.16613862106912738,-0.12171730873575692
2024-09-13,ret_120,0.042473273140120754,0.06500271296798697
2024-09-13,volatility_5,0.1631954142666676,0.1448317959848074
2024-09-13,volatility_10,0.18092385895208002,0.20591427021161152
2024-09-13,volatility_20,0.3151262457653496,0.3340477482365708
2024-09-13,volatility_60,0.13544378918177966,0.22057786218122627
2024-09-13,amplitude_5,0.09917382874184574,0.11945916799840803
2024-09-13,amplitude_10,0.2427265336006434,0.19811448724905045
2024-09-13,amplitude_20,0.20165844924844167,0.1905046120455779
2024-09-13,volume_mean_5,0.13420412388328903,0.1934888768312534
2024-09-13,volume_mean_20,0.12201283391698646,0.1887547476939772
2024-09-13,volume_mean_60,0.12241512485130257,0.15476125881714595
2024-09-13,amount_mean_5,0.12227312062350054,0.1777807921866522
2024-09-13,amount_mean_20,0.13262160883762245,0.15462561041779707
2024-09-13,amount_mean_60,0.11255545170212138,0.0829761258817146
2024-09-13,turnover_mean_5,-0.057059491537635613,-0.026899077590884425
2024-09-13,turnover_mean_20,-0.0770160974100826,-0.042566467715680956
2024-09-13,turnover_mean_60,-0.1318728553900282,-0.10885784047748236
2024-09-13,corr_ret_volume_10,-0.08597552056462207,-0.021391752577319584
2024-09-13,corr_ret_volume_20,0.01478391587056626,0.07693977211068909
2024-09-13,corr_close_volume_20,0.02722350025920607,0.03587900162778079
2024-09-13,corr_ret_amount_20,0.017966474124357687,0.08612316874660877
2024-09-13,volume_chg_5_20,0.10725467379053102,0.07799782962561042
2024-09-13,amount_chg_5_20,0.08198273033516029,0.08191806836679327
2024-09-13,turnover_chg_5_20,0.10584768359715643,0.07391481280520891
2024-09-13,close_to_high_20,-0.11915230235916285,-0.06616928920238742
2024-09-13,close_to_low_20,0.08733920344926376,0.2000984315093745
2024-09-13,close_position_20,0.02260913448767103,0.13896817745536766
2024-09-13,close_position_60,-0.020155830672287725,0.05443072781096659
2024-09-13,ret_20_div_vol_20,0.03570898987235867,0.11547748236570808
2024-09-13,ret_60_div_vol_60,-0.13910723601018846,-0.12384698860553446
2024-09-18,ret_1,0.030119258026244912,0.02810644366010349
2024-09-18,ret_3,0.06218332361106723,0.052531624135746566
2024-09-18,ret_5,0.031037812242672227,0.05318791775640241
2024-09-18,ret_10,-0.16850539533341918,-0.1321486706456864
2024-09-18,ret_20,-0.24316204067203326,-0.21408030385241456
2024-09-18,ret_60,-0.2674715719283123,-0.27040151926207273
2024-09-18,ret_120,-0.12989456943686759,-0.1409386869234943
2024-09-18,volatility_5,-0.033674329975969114,-0.05238741182854042
2024-09-18,volatility_10,0.04956642650649083,0.0443298969072165
